Recency,Frequency,Monetary,Cluster,Customer ID,Profile
0.0,-0.3468154611774766,-0.2767219643039322,0,14010.0,Low
0.0,-0.3065914535225879,-0.3103950345522524,0,14011.0,Low
0.0,-0.29653545160886574,-0.19769689809292113,0,14013.0,Low
0.0,-0.2814514487382825,-0.1985361023358699,0,14014.0,Low
0.0,0.975548790476989,0.7328290843489771,3,14016.0,Low
0.0,-0.3970954707460874,-0.2823166592569241,0,14017.0,Low
0.0,-0.4021234717029485,-0.31842575293269293,0,14018.0,Low
0.0,-0.3015634525657268,-0.17685665939302617,0,14020.0,Low
0.0,-0.12558341907558881,-0.07257387659215357,10,14021.0,High
0.0,-0.371955465961782,-0.3028655075946841,0,14022.0,Low
0.0,-0.3769834669186431,-0.23856148247873304,0,14024.0,Low
0.0,0.03028461058710483,0.12127064791453164,10,14025.0,High
0.0,-0.21608743629908836,-0.21875859346803866,0,14026.0,Low
0.0,-0.42223547553039287,-0.34304241072585745,0,14028.0,Low
0.0,2.594565098586258,2.4244666926874867,8,14030.0,High
0.0,2.1872970210805107,2.364253788255911,8,14031.0,High
0.0,0.040340612500827,-0.1389642567009912,10,14032.0,High
0.0,-0.4624594831852815,-0.3580315309540817,0,14033.0,Low
0.0,-0.07027540855011688,-0.09110630362393936,10,14035.0,High
0.0,-0.03507940185208928,-0.1637674043259221,10,14037.0,High
0.0,-0.12055541811872773,-0.1289753950870035,10,14038.0,High
0.0,-0.44737548031469826,-0.3381470526419895,0,14039.0,Low
0.0,2.3079690440451768,2.0633407890863427,8,14040.0,High
0.0,-0.36189946404805984,-0.2667097914609737,0,14042.0,Low
0.0,-0.2613394449108381,-0.23147486887160995,0,14043.0,Low
0.0,2.6498731091117302,1.4510247377103462,8,14044.0,High
0.0,-0.3065914535225879,-0.23236069557250033,0,14045.0,Low
0.0,0.19620864216352066,0.2507761804618095,10,14047.0,High
0.0,-0.18591943055792184,-0.15013033537800427,0,14048.0,Low
0.0,2.4638370737078703,1.8337601505674217,8,14049.0,High
0.0,0.1459286325949098,0.18757943872197147,10,14051.0,High
0.0,-0.14066742194617207,-0.11191157548037811,10,14052.0,High
0.0,-0.4423474793578372,-0.35047869276754257,0,14053.0,Low
0.0,-0.35184346213433765,-0.24732650457175373,0,14055.0,Low
0.0,0.3571046727830754,0.05646543137570836,10,14057.0,High
0.0,-0.3468154611774766,-0.25768834584927425,0,14058.0,Low
0.0,-0.12558341907558881,-0.21702190690971407,0,14060.0,Low
0.0,-0.371955465961782,-0.16658806303138887,0,14061.0,Low
0.0,0.683924734979046,0.44328030930267376,7,14062.0,High
0.0,-0.2663674458676992,15.311030623890431,6,14063.0,Middle
0.0,0.33196466799876995,-0.0870035273250786,10,14064.0,High
0.0,-0.22111543725594943,-0.14834702636173808,0,14065.0,Low
0.0,-0.04513540376581145,0.10075676642022785,10,14068.0,High
0.0,-0.2613394449108381,-0.15810277568601777,0,14069.0,Low
0.0,-0.2613394449108381,-0.13061883672944488,0,14070.0,Low
0.0,-0.371955465961782,-0.21593793476257192,0,14072.0,Low
0.0,-0.4373194784009761,-0.35137617508291835,0,14074.0,Low
0.0,-0.27642344778142136,-0.2342022826611935,0,14075.0,Low
0.0,-0.3970954707460874,-0.31885701066865274,0,14077.0,Low
0.0,0.015200607716521573,-0.039530209526044954,10,14078.0,High
0.0,-0.4624594831852815,-0.07428725192150734,0,14079.0,Low
0.0,-0.07027540855011688,0.41065624435803955,10,14080.0,High
0.0,3.368877245942865,2.028665335992278,8,14081.0,High
0.0,-0.28647944969514355,-0.27247932063124664,0,14082.0,Low
0.0,-0.11552741716186665,-0.11785593886793204,10,14083.0,High
0.0,-0.432291477444115,-0.3510031954193855,0,14084.0,Low
0.0,2.594565098586258,1.7391165609459747,8,14085.0,High
0.0,-0.4624594831852815,-0.3116888077601318,0,14086.0,Low
0.0,0.2615726546027147,0.017360844777191797,10,14087.0,High
0.0,0.00011660484593831684,0.33510455126367755,10,14088.0,High
0.0,-0.4021234717029485,-0.31065145807093125,0,14091.0,Low
0.0,0.33196466799876995,0.2754627719418865,7,14092.0,High
0.0,-0.25128344299711597,-0.22020388966422827,0,14094.0,Low
0.0,-0.4624594831852815,-0.3548145813561113,0,14095.0,Low
0.0,-0.2663674458676992,-0.25684914160632544,0,14097.0,Low
0.0,0.8951007751672115,0.4295033729809311,7,14099.0,High
0.0,-0.19094743151478294,-0.2596231778538506,0,14101.0,Low
0.0,0.10570462494002111,-0.04957734921245964,10,14104.0,High
0.0,0.5632527120143799,0.2946246021558838,7,14105.0,High
0.0,-0.4624594831852815,-0.3478212126648714,0,14106.0,Low
0.0,0.10067662398316002,0.016638196679097,10,14107.0,High
0.0,-0.3769834669186431,-0.31023185594945685,0,14108.0,Low
0.0,0.7593447493319623,0.4764988105860634,7,14110.0,High
0.0,0.36716067469679753,0.09061638181792998,7,14112.0,High
0.0,-0.02502339993836711,-0.0766300304330727,10,14113.0,High
0.0,-0.1708354276873386,-0.14439577305118753,0,14114.0,Low
0.0,-0.3568714630911987,-0.3020379589662207,0,14115.0,Low
0.0,-0.39206746978922635,-0.2669895262086233,0,14118.0,Low
0.0,-0.4121794736166707,-0.31600138511972975,0,14119.0,Low
0.0,-0.4021234717029485,-0.28461281531054794,0,14122.0,Low
0.0,-0.3468154611774766,-0.2666515133885467,0,14123.0,Low
0.0,-0.32670345735003226,-0.2880045991257993,0,14126.0,Low
0.0,-0.1004434142912834,-0.006125218410888907,10,14127.0,High
0.0,-0.371955465961782,-0.3187987325962257,0,14128.0,Low
0.0,-0.18089142960106075,-0.21543674333969973,0,14129.0,Low
0.0,0.3068246632144645,0.006253044172605755,10,14130.0,High
0.0,-0.23619944012653268,-0.24138214118419984,0,14131.0,Low
0.0,-0.42726347648725393,-0.209410790650748,0,14133.0,Low
0.0,0.43755268809285275,0.34544308131222723,7,14134.0,High
0.0,0.1459286325949098,-0.10789038848291514,10,14135.0,High
0.0,0.06548061728513242,-0.006976078268323119,10,14136.0,High
0.0,-0.4121794736166707,-0.34700531965089343,0,14137.0,Low
0.0,-0.25128344299711597,-0.24367829723782358,0,14139.0,Low
0.0,-0.24625544204025487,-0.23515804304899626,0,14142.0,Low
0.0,-0.4624594831852815,-0.3552808059355273,0,14144.0,Low
0.0,-0.3970954707460874,-0.28237493732935115,0,14145.0,Low
0.0,0.7694007512456844,0.5165125351144411,7,14146.0,High
0.0,-0.3417874602206155,-0.272665810463013,0,14147.0,Low
0.0,-0.3970954707460874,-0.32215554956802095,0,14148.0,Low
0.0,-0.24625544204025487,-0.2080820505994124,0,14151.0,Low
0.0,-0.04513540376581145,-0.19413028006038877,10,14152.0,High
0.0,-0.38201146787550416,-0.34026837447833225,0,14153.0,Low
0.0,0.7392327455045179,0.4798905944013147,7,14154.0,High
0.0,12.836603047712288,21.413117786660795,4,14156.0,Middle
0.0,-0.2713954468245603,-0.2250875921336108,0,14157.0,Low
0.0,2.8560211483430344,0.9882502201820299,8,14159.0,High
0.0,0.07050861824199352,-0.043994309873953086,10,14160.0,High
0.0,0.5330847062732134,0.23211554167068432,7,14161.0,High
0.0,-0.4373194784009761,-0.34526863309256883,0,14163.0,Low
0.0,-0.21105943534222726,-0.16185588355031652,0,14166.0,Low
0.0,-0.14066742194617207,-0.05205999509784981,10,14167.0,High
0.0,-0.39206746978922635,-0.30539477593801584,0,14168.0,Low
0.0,-0.14569542290303317,-0.057829524268122726,10,14169.0,High
0.0,0.2615726546027147,0.05954251359985391,10,14170.0,High
0.0,-0.4373194784009761,-0.3354779169248329,0,14171.0,Low
0.0,-0.24625544204025487,-0.05789945795503513,0,14172.0,Low
0.0,-0.44737548031469826,-0.33438228916320534,0,14173.0,Low
0.0,0.44760869000657494,0.6554474597804075,7,14175.0,High
0.0,-0.39206746978922635,-0.2928766459806964,0,14176.0,Low
0.0,0.3571046727830754,0.40041095922537295,7,14177.0,High
0.0,-0.16077942577361642,0.6164943961702012,10,14180.0,High
0.0,-0.20603143438536617,-0.19373398916788515,0,14181.0,Low
0.0,-0.21608743629908836,-0.07083719003382898,0,14182.0,Low
0.0,-0.29653545160886574,-0.1475544445767309,0,14183.0,Low
0.0,0.05542461537141025,-0.17985215231577392,10,14186.0,High
0.0,-0.42726347648725393,-0.31349542800536884,0,14187.0,Low
0.0,-0.21105943534222726,-0.11846203082117285,0,14189.0,Low
0.0,-0.4624594831852815,-0.3116888077601318,0,14190.0,Low
0.0,-0.4373194784009761,-0.3376225499901465,0,14191.0,Low
0.0,-0.3970954707460874,-0.330932227275527,0,14192.0,Low
0.0,-0.3568714630911987,-0.292340487714368,0,14193.0,Low
0.0,1.4079568727670422,0.9533299991837719,3,14194.0,Low
0.0,-0.42223547553039287,-0.3425761861464415,0,14195.0,Low
0.0,-0.3669274650049209,-0.24927299219081553,0,14197.0,Low
0.0,-0.20603143438536617,-0.014214214863756411,10,14198.0,High
0.0,-0.38703946883236523,-0.2683881999468713,0,14199.0,Low
0.0,-0.36189946404805984,-0.2612199970383504,0,14200.0,Low
0.0,-0.3769834669186431,-0.28843585686175904,0,14201.0,Low
0.0,-0.32167545639317113,-0.07248063167627039,0,14202.0,Low
0.0,-0.38703946883236523,-0.2576184121623618,0,14203.0,Low
0.0,0.4425806890497138,0.22450442541171825,7,14204.0,High
0.0,0.03028461058710483,0.06674568335183104,10,14205.0,High
0.0,-0.21105943534222726,-0.21294244183982414,0,14206.0,Low
0.0,-0.45743148222842045,-0.3478794907372984,0,14207.0,Low
0.0,-0.3417874602206155,-0.28876221406735025,0,14208.0,Low
0.0,0.25654465364585366,0.49405216600107554,7,14209.0,High
0.0,0.6738687330653238,0.5534258661897025,7,14210.0,High
0.0,0.1760966383360763,0.043119752789925525,10,14211.0,High
0.0,-0.4071514726598096,-0.3334614956188588,0,14212.0,Low
0.0,-0.4423474793578372,-0.3297550102125016,0,14213.0,Low
0.0,-0.04513540376581145,-0.00976177013033367,10,14215.0,High
0.0,-0.3769834669186431,-0.2581079479707486,0,14216.0,Low
0.0,-0.060219406636394704,0.18882658947190925,10,14217.0,High
0.0,-0.28647944969514355,-0.18193850730866049,0,14219.0,Low
0.0,-0.38201146787550416,-0.2687961464538603,0,14220.0,Low
0.0,0.3068246632144645,0.2527692905388129,7,14221.0,High
0.0,0.11576062685374328,0.2340270624462899,10,14224.0,High
0.0,-0.03507940185208928,-0.07264381027906597,10,14225.0,High
0.0,-0.311619454479449,-0.27230448641396565,0,14226.0,Low
0.0,0.5481687091437967,0.2059719983799324,7,14227.0,High
0.0,-0.27642344778142136,-0.1479041130112929,0,14228.0,Low
0.0,-0.3065914535225879,-0.17843016734855513,0,14229.0,Low
0.0,-0.3015634525657268,-0.14672689594826752,0,14230.0,Low
0.0,-0.371955465961782,-0.3128776804376426,0,14231.0,Low
0.0,-0.27642344778142136,-0.207312780043376,0,14233.0,Low
0.0,-0.12055541811872773,-0.17460712579734397,10,14235.0,High
0.0,-0.2915074506520046,-0.22478454615699042,0,14236.0,Low
0.0,-0.3367594592637544,-0.2230711708276366,0,14237.0,Low
0.0,-0.4423474793578372,-0.32953355353727903,0,14238.0,Low
0.0,0.025256609630243742,0.07876262188627829,10,14239.0,High
0.0,-0.371955465961782,-0.3002080274920129,0,14240.0,Low
0.0,-0.45743148222842045,-0.35533908400795433,0,14241.0,Low
0.0,0.6889527359359071,0.5958989253744995,7,14243.0,High
0.0,-0.38703946883236523,-0.3349883811164462,0,14244.0,Low
0.0,0.00011660484593831684,0.05953085798536852,10,14247.0,High
0.0,-0.2713954468245603,-0.24767617300631575,0,14248.0,Low
0.0,0.9001287761240727,0.9220941179243488,3,14249.0,Low
0.0,-0.41720747457353174,-0.21100760983524777,0,14252.0,Low
0.0,-0.4071514726598096,-0.2757895151451002,0,14253.0,Low
0.0,-0.35184346213433765,-0.29182764067701045,0,14254.0,Low
0.0,-0.4624594831852815,0.8080427646232624,10,14255.0,High
0.0,-0.0652474075932558,0.02264083813907797,10,14256.0,High
0.0,0.20626464407724282,-0.04529973869631787,10,14257.0,High
0.0,0.4828046967046025,0.542516211031368,7,14258.0,High
0.0,-0.21105943534222726,-0.176297189897727,0,14260.0,Low
0.0,-0.38703946883236523,-0.31426469856140515,0,14263.0,Low
0.0,-0.15575142481675533,0.033177513633879406,10,14264.0,High
0.0,-0.22614343821281052,-0.1304556581266493,0,14265.0,Low
0.0,-0.4624594831852815,-0.3562831887812717,0,14266.0,Low
0.0,-0.371955465961782,-0.28220010311207017,0,14268.0,Low
0.0,-0.38703946883236523,-0.26620860003810154,0,14269.0,Low
0.0,-0.32670345735003226,-0.28012540373366895,0,14271.0,Low
0.0,-0.311619454479449,-0.27271243292095465,0,14272.0,Low
0.0,-0.39206746978922635,-0.32911395141580463,0,14274.0,Low
0.0,-0.35184346213433765,-0.3061057684216253,0,14275.0,Low
0.0,-0.18089142960106075,-0.22687090114987699,0,14276.0,Low
0.0,0.32190866608504776,0.3428555348964684,7,14277.0,High
0.0,-0.4021234717029485,-0.31865886522240094,0,14278.0,Low
0.0,-0.4524034812715594,-0.3424130075436459,0,14279.0,Low
0.0,-0.432291477444115,-0.3034715995479249,0,14281.0,Low
0.0,0.025256609630243742,-0.1732201076735814,10,14282.0,High
0.0,-0.2613394449108381,-0.26599879897736434,0,14283.0,Low
0.0,-0.2915074506520046,-0.21572813370183472,0,14284.0,Low
0.0,-0.29653545160886574,-0.18513214567766006,0,14285.0,Low
0.0,0.633644725410435,-0.030940021650305245,7,14286.0,High
0.0,-0.21608743629908836,-0.12442970543769755,0,14290.0,Low
0.0,0.8247087617711564,0.2915125530882821,7,14291.0,High
0.0,0.00011660484593831684,-0.056559062289214174,10,14292.0,High
0.0,-0.1004434142912834,-0.05808594778680156,10,14293.0,High
0.0,-0.35184346213433765,-0.2685397229351815,0,14294.0,Low
0.0,-0.1306114200324499,-0.08504538409153141,10,14295.0,High
0.0,-0.3317314583068933,-0.24969259431228993,0,14296.0,Low
0.0,5.70186968992641,2.051860008818224,2,14298.0,Low
0.0,0.5230287043594912,0.30302830019985716,7,14299.0,High
0.0,-0.2663674458676992,-0.21873528223906788,0,14301.0,Low
0.0,-0.32670345735003226,-0.26337628571814936,0,14302.0,Low
0.0,-0.3568714630911987,-0.32054707476903566,0,14303.0,Low
0.0,-0.11049941620500556,-0.07363453751032495,10,14304.0,High
0.0,-0.4021234717029485,-0.3405364536114965,0,14306.0,Low
0.0,0.18615264024979847,0.0950921377803235,10,14307.0,High
0.0,-0.45743148222842045,0.9786693050750312,10,14308.0,High
0.0,-0.10547141524814448,-0.1309102270915799,10,14309.0,High
0.0,-0.3568714630911987,-0.29880935375376494,0,14310.0,Low
0.0,-0.4121794736166707,-0.32262177414743687,0,14311.0,Low
0.0,0.00011660484593831684,0.12345024782330136,10,14312.0,High
0.0,-0.45743148222842045,-0.35219206809689635,0,14314.0,Low
0.0,-0.3065914535225879,-0.22796652891150457,0,14315.0,Low
0.0,-0.311619454479449,-0.3275987215327026,0,14316.0,Low
0.0,-0.42223547553039287,-0.34107261187782484,0,14318.0,Low
0.0,-0.3367594592637544,-0.30059266277003116,0,14319.0,Low
0.0,-0.21608743629908836,-0.08354180982291484,0,14320.0,Low
0.0,-0.18591943055792184,-0.21077449754553976,0,14321.0,Low
0.0,-0.4021234717029485,-0.296536508929112,0,14322.0,Low
0.0,-0.2613394449108381,-0.21114747720907256,0,14324.0,Low
0.0,-0.3769834669186431,-0.33406758757209953,0,14325.0,Low
0.0,-0.22111543725594943,-0.17143679865731523,0,14326.0,Low
0.0,0.0051446058027994025,-0.121527457430833,10,14327.0,High
0.0,-0.4624594831852815,0.16048013504341677,0,14328.0,Low
0.0,1.0107447971750165,0.8437788786354985,3,14329.0,Low
0.0,-0.4021234717029485,-0.31863555399343013,0,14330.0,Low
0.0,-0.2814514487382825,-0.22928361334835476,0,14332.0,Low
0.0,0.015200607716521573,-0.04472861358653327,10,14334.0,High
0.0,-0.371955465961782,-0.3171902577972405,0,14338.0,Low
0.0,-0.42223547553039287,-0.3378673178943399,0,14339.0,Low
0.0,0.22134864694782608,0.04103339779703893,10,14341.0,High
0.0,-0.4071514726598096,-0.3092411287181978,0,14342.0,Low
0.0,0.7090647397633514,0.3010818125807953,7,14343.0,High
0.0,0.39732868043796404,0.3068863085945244,7,14344.0,High
0.0,-0.03507940185208928,-0.08855372405163676,10,14346.0,High
0.0,-0.4373194784009761,-0.3391377798732485,0,14347.0,Low
0.0,-0.2613394449108381,-0.12392851401482538,0,14350.0,Low
0.0,-0.371955465961782,-0.31926495717564174,0,14353.0,Low
0.0,-0.1658074267304775,-0.20622880789623382,0,14355.0,Low
0.0,-0.3417874602206155,-0.3118752975918982,0,14358.0,Low
0.0,-0.3970954707460874,-0.3140315862716972,0,14361.0,Low
0.0,-0.42726347648725393,-0.3262932927103378,0,14363.0,Low
0.0,-0.21105943534222726,-0.24160359785942243,0,14365.0,Low
0.0,-0.4624594831852815,-0.3483457153167144,0,14366.0,Low
0.0,-0.3367594592637544,-0.2695537613954113,0,14369.0,Low
0.0,-0.24625544204025487,-0.019843876660204596,10,14370.0,High
0.0,-0.27642344778142136,-0.17214779114092463,0,14372.0,Low
0.0,-0.432291477444115,-0.29000936481728806,0,14374.0,Low
0.0,0.23140464886154824,0.16384860762969733,10,14375.0,High
0.0,-0.3769834669186431,-0.2758011707595856,0,14376.0,Low
0.0,-0.42223547553039287,-0.3194980694653497,0,14378.0,Low
0.0,-0.05519140567953362,0.019960046807435988,10,14379.0,High
0.0,-0.4624594831852815,-0.30118709910878655,0,14380.0,Low
0.0,-0.18591943055792184,-0.2497275611557461,0,14381.0,Low
0.0,0.30179666225760343,-0.0037591286703527664,10,14382.0,High
0.0,-0.4524034812715594,-0.3514344531553453,0,14384.0,Low
0.0,0.6788967340221849,0.3662017307107243,7,14388.0,High
0.0,-0.25631144395397704,-0.2619892675943868,0,14389.0,Low
0.0,0.5481687091437967,0.4745173561235454,7,14390.0,High
0.0,-0.3970954707460874,-0.3450821432608024,0,14391.0,Low
0.0,-0.3970954707460874,-0.31396165258478476,0,14392.0,Low
0.0,-0.4373194784009761,-0.34007022903208045,0,14394.0,Low
0.0,1.8353369541002345,1.2369577220714925,3,14395.0,Low
0.0,0.5883927167986853,0.3370510388827393,7,14396.0,High
0.0,-0.2010034334285051,-0.11613090792409284,0,14398.0,Low
0.0,0.4978886995751858,0.23406202928974612,7,14399.0,High
0.0,-0.22614343821281052,-0.2684464780192983,0,14400.0,Low
0.0,-0.04513540376581145,-0.10410231377516019,10,14401.0,High
0.0,-0.42726347648725393,-0.34752982230273644,0,14402.0,Low
0.0,-0.4423474793578372,-0.3327038806773078,0,14403.0,Low
0.0,0.06548061728513242,0.06510224170938962,10,14404.0,High
0.0,-0.45743148222842045,-0.35370729797999834,0,14405.0,Low
0.0,-0.3568714630911987,-0.30973066452658465,0,14408.0,Low
0.0,-0.20603143438536617,-0.24076439361647362,0,14409.0,Low
0.0,0.5180007034026302,0.2399248033759023,7,14410.0,High
0.0,-0.2613394449108381,-0.3014435226274653,0,14412.0,Low
0.0,-0.0954154133344223,0.24993697621886082,10,14413.0,High
0.0,-0.36189946404805984,-0.2144809829518969,0,14414.0,Low
0.0,2.825853142601868,2.123460448602035,8,14415.0,High
0.0,0.12078862781060437,-0.05102264540864924,10,14417.0,High
0.0,-0.35184346213433765,-0.2764305739417972,0,14419.0,Low
0.0,-0.14569542290303317,-0.1048016506442842,10,14420.0,High
0.0,-0.12055541811872773,-0.15680900247813837,10,14421.0,High
0.0,1.1917528316220156,0.8119124286324154,3,14422.0,Low
0.0,-0.4071514726598096,-0.3213396565540429,0,14423.0,Low
0.0,-0.2713954468245603,-0.20885132115544877,0,14425.0,Low
0.0,1.4431528794650699,1.1218818402571396,3,14426.0,Low
0.0,-0.3317314583068933,0.09214326731551736,10,14427.0,High
0.0,-0.3568714630911987,-0.29616352926557915,0,14429.0,Low
0.0,-0.2915074506520046,-0.19862934725175313,0,14430.0,Low
0.0,-0.14569542290303317,-0.13151631904482067,10,14431.0,High
0.0,-0.0954154133344223,-0.14588769170531873,10,14433.0,High
0.0,-0.4524034812715594,-0.3563065000102425,0,14435.0,Low
0.0,-0.45743148222842045,-0.3555605406831769,0,14436.0,Low
0.0,-0.25631144395397704,-0.1966478927892351,0,14437.0,Low
0.0,0.020228608673382657,0.19894366284523632,10,14439.0,High
0.0,-0.03507940185208928,0.07413534293557458,10,14440.0,High
0.0,0.05039661441454917,0.3113154420989765,10,14441.0,High
0.0,0.13587263068118763,0.8881401473669304,7,14442.0,High
0.0,-0.1658074267304775,-0.1918224683922796,0,14443.0,Low
0.0,-0.4121794736166707,-0.3424712856160728,0,14444.0,Low
0.0,-0.3065914535225879,-0.25690741967875247,0,14445.0,Low
0.0,-0.25631144395397704,-0.2921889647260578,0,14446.0,Low
0.0,-0.28647944969514355,-0.24683696876336694,0,14447.0,Low
0.0,0.9554367866495446,0.28050965301406455,7,14449.0,High
0.0,-0.28647944969514355,-0.2267426893905376,0,14450.0,Low
0.0,1.5789089053003191,0.6935962859911213,3,14451.0,Low
0.0,-0.12055541811872773,-0.10730760775864515,10,14452.0,High
0.0,0.08559262111257676,0.08359970189771922,10,14454.0,High
0.0,-0.08033141046383904,-0.23342135649067172,10,14455.0,High
0.0,-0.23117143916967162,-0.2868273820627739,0,14458.0,Low
0.0,-0.08535941142070014,-0.028969057240824093,10,14459.0,High
0.0,-0.3367594592637544,-0.3102784784073984,0,14460.0,Low
0.0,1.8252809521865123,1.4348350891901258,8,14461.0,High
0.0,-0.22614343821281052,-0.18612287290891905,0,14462.0,Low
0.0,-0.45743148222842045,-0.3391377798732485,0,14463.0,Low
0.0,-0.44737548031469826,-0.3410609562633395,0,14464.0,Low
0.0,-0.11552741716186665,-0.18409479598845946,10,14465.0,High
0.0,0.25654465364585366,0.07500951402197951,10,14466.0,High
0.0,0.6085047206261296,0.19642605011638994,7,14467.0,High
0.0,-0.4071514726598096,-0.2842748024904713,0,14468.0,Low
0.0,0.2615726546027147,0.3051379664217145,7,14469.0,High
0.0,-0.38201146787550416,-0.27264249923404227,0,14470.0,Low
0.0,-0.2613394449108381,-0.2076507928634526,0,14471.0,Low
0.0,-0.24625544204025487,-0.20275543477958466,0,14472.0,Low
0.0,0.025256609630243742,0.03372532751469323,10,14474.0,High
0.0,-0.4373194784009761,-0.3399536728872265,0,14475.0,Low
0.0,-0.44737548031469826,-0.35056028206894035,0,14477.0,Low
0.0,-0.12558341907558881,-0.1830807575282297,10,14478.0,High
0.0,0.19118064120665956,0.0955233955162833,10,14479.0,High
0.0,-0.20603143438536617,-0.1920788919109584,0,14480.0,Low
0.0,0.13587263068118763,-0.02014692263682498,10,14481.0,High
0.0,0.07050861824199352,-0.018538447837839804,10,14482.0,High
0.0,-0.44737548031469826,-0.35242518038660436,0,14483.0,Low
0.0,-0.2713954468245603,-0.26324807395881,0,14484.0,Low
0.0,-0.4373194784009761,-0.34461591868138647,0,14486.0,Low
0.0,-0.2613394449108381,-0.23806029105586085,0,14487.0,Low
0.0,-0.11552741716186665,-0.16879097416912944,10,14489.0,High
0.0,-0.0652474075932558,-0.18007360899099653,10,14490.0,High
0.0,-0.44737548031469826,-0.3389046675835405,0,14491.0,Low
0.0,-0.0049113961109227685,0.11006960239406235,10,14492.0,High
0.0,0.7140927407202126,0.40115691855243857,7,14493.0,High
0.0,-0.41720747457353174,-0.33510493726130014,0,14494.0,Low
0.0,-0.4624594831852815,-0.3483457153167144,0,14495.0,Low
0.0,-0.0049113961109227685,0.19627452712807975,10,14496.0,High
0.0,-0.4121794736166707,-0.3104882794681356,0,14497.0,Low
0.0,0.4174406842654084,0.31104736296581226,7,14498.0,High
0.0,0.1409006316380487,-0.036383193614987,10,14499.0,High
0.0,3.504633271778115,2.4954610405180575,2,14505.0,Low
0.0,0.276656657473298,0.3315495888456306,7,14506.0,High
0.0,0.35207667182621427,0.3201154310354533,7,14507.0,High
0.0,0.1459286325949098,0.12187673986777241,10,14508.0,High
0.0,-0.3417874602206155,-0.25597497051992046,0,14509.0,Low
0.0,-0.09038741237756122,-0.1826028773343283,10,14510.0,High
0.0,-0.18591943055792184,-0.2082918516601496,0,14512.0,Low
0.0,-0.432291477444115,-0.3421216171815109,0,14513.0,Low
0.0,0.7895127550731288,0.34983724797322296,7,14514.0,High
0.0,-0.09038741237756122,-0.11447581066716607,10,14515.0,High
0.0,-0.2915074506520046,-0.2415802866304516,0,14516.0,Low
0.0,-0.27642344778142136,-0.2341323489742811,0,14519.0,Low
0.0,-0.38201146787550416,-0.31040669016673783,0,14521.0,Low
0.0,-0.32670345735003226,-0.27007826404725427,0,14522.0,Low
0.0,0.16101263546549305,0.08567440127612043,10,14524.0,High
0.0,0.7593447493319623,0.36606186333689955,7,14525.0,High
0.0,-0.2613394449108381,-0.26409893381624416,0,14526.0,Low
0.0,8.20581416644323,9.887370157857257,1,14527.0,Low
0.0,0.8397927646417397,0.6442347586454528,7,14530.0,High
0.0,-0.32167545639317113,-0.27493865528766603,0,14531.0,Low
0.0,0.7895127550731288,0.9144352136459927,3,14532.0,Low
0.0,-0.3317314583068933,-0.2363585713409925,0,14533.0,Low
0.0,0.573308713928102,0.4073343942297006,7,14534.0,High
0.0,2.0314289914178167,1.3985744725260467,8,14535.0,High
0.0,-0.4021234717029485,-0.2866991703034345,0,14537.0,Low
0.0,-0.3015634525657268,0.03444797561278803,0,14538.0,Low
0.0,0.5029167005320468,0.4741560320744979,7,14540.0,High
0.0,-0.11552741716186665,-0.11896322224404501,10,14541.0,High
0.0,0.2414606507752704,0.8581852181394529,7,14543.0,High
0.0,-0.08535941142070014,-0.19704418368173873,10,14544.0,High
0.0,-0.35184346213433765,-0.24759458370491794,0,14545.0,Low
0.0,1.508516891904264,0.7203575768495992,3,14546.0,Low
0.0,0.06548061728513242,0.023083751489523158,10,14548.0,High
0.0,-0.030051400895228196,-0.08081439603333126,10,14549.0,High
0.0,-0.21608743629908836,-0.1996666969409537,0,14550.0,Low
0.0,-0.12055541811872773,-0.1226463964214314,10,14551.0,High
0.0,0.020228608673382657,-0.11717991322777883,10,14552.0,High
0.0,0.4124126833085473,0.042676839439480335,7,14553.0,High
0.0,0.025256609630243742,0.09539518375694395,10,14555.0,High
0.0,0.5180007034026302,0.27218754427148906,7,14556.0,High
0.0,-0.39206746978922635,-0.2190266726012029,0,14558.0,Low
0.0,-0.45743148222842045,-0.35580530858737025,0,14559.0,Low
0.0,0.16604063642235414,0.23260507747907114,10,14560.0,High
0.0,0.44760869000657494,0.1649675466202957,7,14562.0,High
0.0,0.06548061728513242,0.17587720177862998,10,14563.0,High
0.0,0.07050861824199352,0.0775387823653113,10,14564.0,High
0.0,-0.3015634525657268,-0.2443776341069476,0,14565.0,Low
0.0,-0.4071514726598096,-0.33470864636879655,0,14566.0,Low
0.0,-0.23117143916967162,-0.2508814669898007,0,14568.0,Low
0.0,-0.3568714630911987,-0.2988443205972212,0,14569.0,Low
0.0,-0.2713954468245603,-0.21173025793334257,0,14570.0,Low
0.0,-0.31664745543631007,-0.2577233126927304,0,14571.0,Low
0.0,0.7643727502888233,0.5928568099938102,7,14572.0,High
0.0,0.30179666225760343,0.41106419086502843,7,14573.0,High
0.0,-0.4121794736166707,-0.3227616415212617,0,14574.0,Low
0.0,-0.10547141524814448,-0.08577968780411159,10,14575.0,High
0.0,-0.4624594831852815,-0.3548145813561113,0,14576.0,Low
0.0,-0.1708354276873386,-0.1728238167810778,0,14577.0,Low
0.0,-0.3417874602206155,-0.3002080274920129,0,14579.0,Low
0.0,-0.4624594831852815,-0.35248345845903134,0,14580.0,Low
0.0,-0.25128344299711597,-0.19385054531273918,0,14581.0,Low
0.0,0.3470486708693532,0.15868517041266517,7,14583.0,High
